id,query_type,message,Class,Label,Hate_Speech,Offensive_Language,Insult,Normal_Comment
61881,Facebook:/<post-id>/comments,Pourquoi perdre le temps avec cet abrouti. Il est ne peut dire la vérité parce qu'il est aussi impliqué,insult,3,0,0,3,0
61882,Facebook:/<post-id>/comments,Chomorokha wadal haram,hate,1,1,0,0,0
61883,Facebook:/<post-id>/comments,Succès masra peut-il gouverner avec les chiens nordistes ??????,hate,1,1,0,0,0
61884,Facebook:/<post-id>/comments,Tais toi birti on connait ton vrai visage depuis le jour. Cochon,hate,1,1,0,0,0
61885,Facebook:/<post-id>/comments,Toi Abel maina tu as installé les Zaghawa sont des esclaves. Donc mouton mieux que esclaves. Espèces de couchon,hate,1,1,0,0,0
61886,Facebook:/<post-id>/comments,Ton gouvernement est constitué a 70% des kirdis! Dc candidature illégale,hate,1,1,0,0,0
61887,Facebook:/<post-id>/comments,Le vrai birti,hate,1,1,0,0,0
61888,Facebook:/<post-id>/comments,Un rebelle c’est un bandit et un bandit reste un bandit chien pourri ,hate,1,1,0,0,0
61889,Facebook:/<post-id>/comments,Difficile pour un Sara d'épouser une fille nordiste...! ,hate,1,1,0,0,0
61890,Facebook:/<post-id>/comments,Sans les Nordistes vous êtes les vrais gorilles dans la forêt ,hate,1,1,0,0,0
61891,Facebook:/<post-id>/comments,Le tyran Deby est pire que Corona virus. Nous souhaitons son départ.,hate,1,1,0,0,0
61892,Facebook:/<post-id>/comments,Birti dool sakit,hate,1,1,0,0,0
61893,Facebook:/<post-id>/comments,gal sortez nal abouk zata  tu veux tuer qui là-bas ? ??,hate,1,1,0,0,0
61894,Facebook:/<post-id>/comments,Ennedi ? Birti ennedi da kam djite da tu vas élever les chameaux. ,hate,1,1,0,0,0
61895,Facebook:/<post-id>/comments,Donc leurs colères est envers défunt Zakaria fadoul ? Birti dolda la plaque c’est rien donc montrer vos colères physiquement. ,hate,1,1,0,0,0
61896,Facebook:/<post-id>/comments,C’est quoi ça ? Musique tchadienne 100% mais seulement les musiques des birtis là ? ,hate,1,1,0,0,0
61897,Facebook:/<post-id>/comments,Touts les  birti dmd a deby,hate,1,1,0,0,0
61900,Facebook:/<post-id>/comments,Faut tuer ses bandis criminelles,hate,1,1,0,0,0
61901,Facebook:/<post-id>/comments,T’as pas dis que t’es contre ce régime ? Donc tu insulte certaines ministres de ce régime et soutenir ta sœur cochon ? C’est bien clair alors.,hate,1,1,0,0,0
61902,Facebook:/<post-id>/comments,Je pense honnetement que des cochons comme ce soit disant maina ne meritent de reponses au risque d'etre egal a lui. Les gens disent des choses serieuses il vient raconter Sara musulmans nordistes sudistes.il faut laisser derriere toi cet esprit communautariste,insult,3,0,0,3,0
61903,Facebook:/<post-id>/comments,???? dounia comme disait quelqu’un. Wallay si Idriss Déby sais il va laisser un peu plus de temps pour que HH torture comme ce cochon là davantage. C’est la faute de deby tout ça.,hate,1,1,0,0,0
61904,Facebook:/<post-id>/comments,Inal aboukoum wahit wahit ,hate,1,1,0,0,0
61905,Facebook:/<post-id>/comments,Djongo da..  Chifa rassak yichabi nadoum yabgua président ????,insult,3,0,0,3,0
61906,Facebook:/<post-id>/comments,Mon frère de nos jours pas toi seul qui ne veut pas le Mouvement Patriotique du Salut (MPS)  beaucoup des colombié comme toi sont là. Mais toi le voleur tu veux être le président se pas possible. Vraiment t'as pas honte? ,hate,1,1,0,0,0
61907,Facebook:/<post-id>/comments,Kawafine et chamarikkkkk ,hate,1,1,0,0,0
61908,Facebook:/<post-id>/comments,Kirdi entre vous même,hate,1,1,0,0,0
61909,Facebook:/<post-id>/comments,Kirdi kirdi  Kirdi kirdi  Kirdi kirdi  Kirdi kirdi  Tais toi ,hate,1,1,0,0,0
61910,Facebook:/<post-id>/comments,Kirdi que tu est ,hate,1,1,0,0,0
61911,Facebook:/<post-id>/comments,Disait-il le sejour dans l'eau ne transforme pas le tronc d'arbre en crocodile.tu es juste un petit esclave et tu resteras,hate,1,1,0,0,0
61912,Facebook:/<post-id>/comments,L'esclave francisé  il ne faut pas dire nous vivons. Pour toi en France ce n'est plus une vie.Ta vie ne correspond pas à une vie humaine imbécile de SDF que tu es ,hate,1,1,0,0,0
61913,Facebook:/<post-id>/comments,Salaud part,insult,3,0,0,3,0
61914,Facebook:/<post-id>/comments,Un esclave de France assume  tes paroles ya Birti,hate,1,1,0,0,0
61915,Facebook:/<post-id>/comments,C'est quoi le problème ?  C'est interdit d'insulter un pseudo prophète ?  Est ce que si j'insulte osiris ou amon ra  je vais  m'attirer les foudre des égyptiens ?  Est ce qu'insulter un berger  pédophile  qui a tué des gens devrais être interdis quand bien même il a écris un Best seller ?  La réponse est non. Surtout si on me menace de mort j'aurais encore plus envie de l'insulter pour ma part. Les menaces et la violence est l'apanage des faibles d'esprits. Vous êtes donc incapables de penser en dehors du prisme de votre religion ?  C'est triste vraiment et je pense que si les musulmans ne pètent pas un bon coup avec leurs histoires de prophète un jour ou l'autre ils vont se heurter au bon sens et ça va leur faire bizarre. Déjà on  vois quelques islamistes péter un câble incapable de se contrôler pour quelques caricatures... On dirais des gamins à qui ont interdis de manger un bonbon et qui piquent une crise.,hate,1,1,0,0,0
61916,Facebook:/<post-id>/comments,Il est Dieu il n'a venir égorger Emmanuel Macron aussi massasse,hate,1,1,0,0,0
61917,Facebook:/<post-id>/comments,Pardon les profiteurs des choses des autres ont  sais que l'Arabie saoudit fait frontière avec vos villages me laisser d'abord les proches du prophète réagir même eux il non pas condamné les propos de Macron toi plus noir comme chat sorcier là tu viens revendiquer que maina a mal parler sorcier esclave de maison,hate,1,1,0,0,0
61918,Facebook:/<post-id>/comments,Tu as osé insulter toute une ethnie et tu as peur de la mort . Voilà un trouillard Ta bouche va te tuer ,hate,1,1,0,0,0
61919,Facebook:/<post-id>/comments,Ya kirdi Maina ne ménage pas les choses il faut chercher connaître   définition du mot prophète,hate,1,1,0,0,0
61920,Facebook:/<post-id>/comments,Nadoum kirdi da yagot ke bess ma yakhayyir kamil tra,hate,1,1,0,0,0
61921,Facebook:/<post-id>/comments,Mais il a raison !! T'es un esclave,hate,1,1,0,0,0
61922,Facebook:/<post-id>/comments,Fils de pute que tu es mbesil d'esclave que tu es,hate,1,1,0,0,0
61923,Facebook:/<post-id>/comments,Inti ma kirdi sakite tu peux dire tout ce que tu veux parce que tu lèches les culs de français et sans la France t'es rien. Espèces de retardé mental que t'es.,hate,1,1,0,0,0
61924,Facebook:/<post-id>/comments,On sais quoi tu parles salauds que tu es,insult,3,0,0,3,0
61927,Facebook:/<post-id>/comments,T'es un exilé alimentaire petit bâtard !!! Tu t'es bien vu toi ? Le vrai esclave c'est toi que ça te plaise ou pas.,hate,1,1,0,0,0
61928,Facebook:/<post-id>/comments,Vous êtes un arriéré et de l'occupant vous êtes un esclave des Français et toute votre vie restera esclave des Français car vous ne connaissez pas la vérité de la France,hate,1,1,0,0,0
61929,Facebook:/<post-id>/comments,Kafir nidjist,hate,1,1,0,0,0
61930,Facebook:/<post-id>/comments,"Kirdi sakit.il est bon qu'un certain temps nos parents disaient ""KIRDI MA YARKAB""  ça te rappelle c'est dit à votre comportement bizarre comme tu viens de nous montrer. Malchanceux que tu es...",hate,1,1,0,0,0
61931,Facebook:/<post-id>/comments,Kirdi allah yanalak. Si les arabes considèrent les noirs coe des esclaves,hate,1,1,0,0,0
61932,Facebook:/<post-id>/comments,Esclave de Français faut parler bien toi tu es en France moi je suis en France si on se voit tu vas voir prépare ton caisse avant que on se voit ,hate,1,1,0,0,0
61933,Facebook:/<post-id>/comments,Abouk saray da kafir sakit chounou tisey zahma,hate,1,1,0,0,0
61934,Facebook:/<post-id>/comments,Voilà que ce mendiant rassasié indignement par le biais de la France reflète sa face cachée. Je pense que cette fois ci tu as dépassé les limites . Ce lâche croit avoir être le plus noble esclave des français,hate,1,1,0,0,0
61935,Facebook:/<post-id>/comments,Il n’est qu’un simple bâtard  laissez lui parler avec son visage on dirait cochon en plus c’est un éleveur de porcs ?? faut pas perdre vos temps avec un enfant de la rue.,hate,1,1,0,0,0
61936,Facebook:/<post-id>/comments,Esclave que tu es bâtard,hate,1,1,0,0,0
61937,Facebook:/<post-id>/comments,Tous les musulmans noire  qui disent ici qu'il est prisonnier en France c'est pareil pour vous aussi dans les pays arabes on vous traite d'esclave donc ouvrez les eux au lieu de s'arranger derrière ce salaud d'Erdogane qui est un terroriste.,hate,1,1,0,0,0
61938,Facebook:/<post-id>/comments,"Toi tu es tastless.tu t es refugié et tu défend ton Protecteur la France.ce pays qui a tout pillé qui a participé sauvagement a la traite des noirs.tu devrais regagner ta vraie nature salaud.""le séjour dans l'eau ne transformera jamais un tronc d'arbre en crocodile"".incrédule maina",insult,3,0,0,3,0
61940,Facebook:/<post-id>/comments,Voleur la France ne pas ton pays d'origine kirdi,hate,1,1,0,0,0
61941,Facebook:/<post-id>/comments,"Un esclave  comme toi dit ""on ne  vous considère  pas comme des musulmans mais des Esclaves "".Birti gadou",hate,1,1,0,0,0
61942,Facebook:/<post-id>/comments,Ce sont des SDF et esclave des blancs pauvre déracinés,hate,1,1,0,0,0
61943,Facebook:/<post-id>/comments,Bandit mal éduqué ,insult,3,0,0,3,0
61944,Facebook:/<post-id>/comments,Un vrai kirdi,hate,1,1,0,0,0
61945,Facebook:/<post-id>/comments,Esclave que tu es,hate,1,1,0,0,0
61946,Facebook:/<post-id>/comments,Bandi affamé hana darfour. Pendant 30 ans ils ont volé tué pillé avec tout ça ils sont comme ça. Wallay haram ma yanfa. Nass dolda arda wa sousa wa sammalfar bess,hate,1,1,0,0,0
61947,Facebook:/<post-id>/comments,??????????????  hahaha vraiment la tête du tyran deby merite d'etre comme logo sur le drapeau du Tchad apres avoir mis le pays par terre ,hate,1,1,0,0,0
61948,Facebook:/<post-id>/comments,Un simple kirdi qui t'avait considéré comme un être humain ,hate,1,1,0,0,0
61949,Facebook:/<post-id>/comments,Hhhh? Le parole de bâtard comme toi ne rien (BIRTIE),hate,1,1,0,0,0
61950,Facebook:/<post-id>/comments,Tu a oublié ton père aussi il est berger birti sahit ,hate,1,1,0,0,0
61951,Facebook:/<post-id>/comments,Si c'est pas un milice communautaire un soldat zakawa peut oser giflé un Colonel? ,offensive,2,0,2,0,0
61954,Facebook:/<post-id>/comments,Des doungourou qui se sacrifient pour un Président qui ne pense qu'à sa gloire personnelle ainsi que celle de ses proches. J'espère qu'il a reçu son carton de biscuit avant de s'en aller.,hate,1,1,0,0,0
61955,Facebook:/<post-id>/comments,Un kirdi qui urine debout ,hate,1,1,0,0,0
61956,Facebook:/<post-id>/comments,Cest ne plus la politique kirdi nemport koi,hate,1,1,0,0,0
61957,Facebook:/<post-id>/comments,Les vrais complices et cause principale  de la haine inter-cominautaire au Tchad  sont ici soit disant les femmes ZAKAWA.,hate,1,1,0,0,0
61958,Facebook:/<post-id>/comments,honte a vous famaille laban ??houmar,insult,3,0,0,3,0
61959,Facebook:/<post-id>/comments,Kirdi est????à un musulmans .sur tout les critères.  Abitt reste toujours abitt. Le rs est doux  Même les djims discutent avec leurs maîtres .,hate,1,1,0,0,0
61960,Facebook:/<post-id>/comments,Lave les chiens et laisse les autres tranquille. D'ailleurs modifie ton de Facebook par je contre les zakawa comme çà c préférable bande d'ingrat .,hate,1,1,0,0,0
61961,Facebook:/<post-id>/comments,Mon pauvre type si tu sens vraiment tu es plus beau ta beauté te ramènera loin . Le faite de critiquer sur Facebook ne vaut rien vient devant un zakhawa et tu l'expliques que c'était comme ça en 1960 . D'ailleurs même s'il n'est pas beau ils sont capables de te considérer comme esclave . Et c'est bien que vous êtes notre esclave.  Mon esclave toi tu cherche l'égalité alors que nous on te considère comme un animal.  Spede de birti. Tu a quelque chose à dire vient me dire devant moi mon dos n'est pas un répondeur. Vous êtes des zourouk c'est vrai pourquoi parce qu'on n'a le pouvoir de vous tuer de vous bombarder de vous insulter devant vous pas sur les réseaux sociaux. On n'a la capacité de vous commandé que c'est sa soit disant nous sommes des puissants envers vous. Continuez de critiquer mon esclave....,hate,1,1,0,0,0
61962,Facebook:/<post-id>/comments,Comme c’est le derrière de vos  claviers les imbeciles  vous pouviez parler autant que vous voulez . Les birtis ,hate,1,1,0,0,0
61963,Facebook:/<post-id>/comments,C'est le vrai DOUNGOUROUTISME ça ,hate,1,1,0,0,0
61964,Facebook:/<post-id>/comments,Chomoroka wallah choulou????????,hate,1,1,0,0,0
61965,Facebook:/<post-id>/comments,Vitrine de l’Afrique ??????on dirait coronavirus a tué la bouche des doungourou qui chantaient ce slogan.Adja chounou batan man chifna fi balat da !!,hate,1,1,0,0,0
61966,Facebook:/<post-id>/comments,C pas honte d'être villageois mr un doungourou n'oublie jamais son tamtam quand une occasion se présente,hate,1,1,0,0,0
61967,Facebook:/<post-id>/comments,La personne qui a idris deby villagois la ta maman et esclave que tu est gras a deby que tu est en democrati mentenent batar,hate,1,1,0,0,0
61968,Facebook:/<post-id>/comments,et envoi moi ton numero whatssap l esclave qui insulté idris deby la et dit moi la ou tu est,hate,1,1,0,0,0
61969,Facebook:/<post-id>/comments,Vraiment Abel Maina vous avez  l'histoire de Tomlbalbay en tête.Ces barbarières nordistes qui sont au pouvoir qu'ils profitent de l'histoire Tomlbalbay pour faire soufrir les sudistes.Un jour à l'autre ça va mal tour en vers eux encore.,hate,1,1,0,0,0
61970,Facebook:/<post-id>/comments,Les zakawa n'ont pas besoin les excuses d'un esclave.Et ne demanderont jamais une excuse,hate,1,1,0,0,0
61971,Facebook:/<post-id>/comments,Est-ce que tu connais iriba ?tu nous as traité des esclaves assume toi,offensive,2,0,2,0,0
61973,Facebook:/<post-id>/comments,Je savais pas que tu es chomorokha khawaf da ,hate,1,1,0,0,0
61974,Facebook:/<post-id>/comments,Wadam houmar khali yaforcho adil ,hate,1,1,0,0,0
61975,Facebook:/<post-id>/comments,Afourcha waldalkalibe,hate,1,1,0,0,0
61976,Facebook:/<post-id>/comments,Vraiment banana est louti,insult,3,0,0,3,0
61977,Facebook:/<post-id>/comments,Ehhh Abel tu es louti koura arbba     des vaillants hommes tombent  et ta conscience permet de reagire loutiquement comme sa.,insult,3,0,0,3,0
61978,Facebook:/<post-id>/comments,Petit Croquemort laisse moi te dire que les analphabètes nordistes connaissent se battre avec des sables ,hate,1,1,0,0,0
61981,Facebook:/<post-id>/comments,Le pr du parti chameau ??  Ali Abdelkerim Abdoulaye   n’a pas tort de dire « la plume d’un sudiste intellectuel est plus dangereuse que le fusil d’un nordiste analphabète «,offensive,2,0,2,0,0
61983,Facebook:/<post-id>/comments,ah oui ! que c'était la maladie des kirdi que ça ne tue pas les doum.,hate,1,1,0,0,0
61984,Facebook:/<post-id>/comments,Gouverner le Tchad c’est ne pas quel que chose qui est donné à tous le monde donc cherche un autre métier bandit da ??????,hate,1,1,0,0,0
61985,Facebook:/<post-id>/comments,Wen hamur hana mps talou chofou hine ,insult,3,0,0,3,0
61986,Facebook:/<post-id>/comments,Houmar dol da,insult,3,0,0,3,0
61987,Facebook:/<post-id>/comments,Ils ont oser tiré ces salauds de policiers pourquoi ns sommes trop pacifique comme ça ?,insult,3,0,0,3,0
61988,Facebook:/<post-id>/comments,La marche aura lieux bel et bien. Que ces Mpsistes aillent au diable.,insult,3,0,0,3,0
61989,Facebook:/<post-id>/comments,Kirdi kirdi c'est ne pas le fait de rebeller reste en brousse qu'on peut gouverner le Tchad c'est une idée animale même pacifiquement l'on peut gouverner quoi que ça soit nous allons jusqu'à la victoire totale.,hate,1,1,0,0,0
61990,Facebook:/<post-id>/comments,T’as intérêt à organiser dans ta boîte ??. Wadel kelib taarfa roudjal ,hate,1,1,0,0,0
61991,Facebook:/<post-id>/comments,Pourquoi les ngar les djim et les Alladoum sont allergiques aux critiques? Louti hakou batane,hate,1,1,0,0,0
61992,Facebook:/<post-id>/comments,Masra tu n’est simple bandit ,insult,3,0,0,3,0
61993,Facebook:/<post-id>/comments,Un gamin comme toi qui connaît rien du tchad ni de la politique ne peut rien nous dire du tchad et surtot toi là tu ne peut même pas gouverner le tchad même une heure donc ferme ta sale geul et laisse nous respirer bandit,insult,3,0,0,3,0
