id,query_type,comment,Class,target,hate,offensive,Insult,Neutral,comment_text,tokens,tokens_sent
7901,Facebook:/<post-id>/comments,où   marchal  biscuits   où avenue   dit  va  deby chekilko zata k    capital mal ères man hh    marchal  biscuits   es,normal,3,0,0,0,1,   marchal   biscuit    avenue        deby chekilko zata k     capital mal ères man hh     marchal   biscuit   ,"['marchal', 'biscuit', 'avenue', 'deby', 'chekilko', 'zata', 'k', 'capital', 'mal', 'ères', 'man', 'hh', 'marchal', 'biscuit']",['où   marchal  biscuits   où avenue   dit  va  deby chekilko zata k    capital mal ères man hh    marchal  biscuits   es']
7902,Facebook:/<post-id>/comments, volons savoir  elles   projets politiques spécifiques après deby donnez   explications concrètes   cadre   sécurité nationale après deby,normal,3,0,0,0,1,  volon savoir      projet politique spécifique deby donner    explication concret    cadre    sécurité national deby,"['volon', 'savoir', 'projet', 'politique', 'spécifique', 'deby', 'donner', 'explication', 'concret', 'cadre', 'sécurité', 'national', 'deby']",[' volons savoir  elles   projets politiques spécifiques après deby donnez   explications concrètes   cadre   sécurité nationale après deby']
7903,Facebook:/<post-id>/comments,tout ça    faute  maréchal   fait confiance   écoute alors disons      décideurs finaux   pays   honte   dirigeant   deby,normal,3,0,0,0,1,    faute   maréchal    confiance    écoute dire       décideur final    pays    honte    diriger    deby,"['faute', 'maréchal', 'confiance', 'écoute', 'dire', 'décideur', 'final', 'pays', 'honte', 'diriger', 'deby']",['tout ça    faute  maréchal   fait confiance   écoute alors disons      décideurs finaux   pays   honte   dirigeant   deby']
7904,Facebook:/<post-id>/comments, mariage homosexuel and existe  en afrique     rien  dieu a créé  homme   femme idriss deby  afrique média hier soir aujourd hui,offensive,1,0,1,0,0,  mariage homosexuel and existe   afrique        dieu créer   homme    femme idriss deby   afrique média hier soir,"['mariage', 'homosexuel', 'and', 'existe', 'afrique', 'dieu', 'créer', 'homme', 'femme', 'idriss', 'deby', 'afrique', 'média', 'hier', 'soir']",[' mariage homosexuel and existe  en afrique     rien  dieu a créé  homme   femme idriss deby  afrique média hier soir aujourd hui']
7905,Facebook:/<post-id>/comments,supprimer  post deby   monarque président  monde entier  sais   peut  avoir  liberté lorsque  gens  emprisonnés  torturer   prisons secrètes,normal,3,0,0,0,1,supprimer   post deby    monarque président   monde entier   sais        liberté     emprisonné   torturer    prison secret,"['supprimer', 'post', 'deby', 'monarque', 'président', 'monde', 'entier', 'sais', 'liberté', 'emprisonné', 'torturer', 'prison', 'secret']",['supprimer  post deby   monarque président  monde entier  sais   peut  avoir  liberté lorsque  gens  emprisonnés  torturer   prisons secrètes']
7906,Facebook:/<post-id>/comments,deby kan zamana tamma da bitla bas yakhwanna kan be nar bitla wa kan ba àï cheï bitla wanagoul lekouhadja a ï zol bihib deby chamroukha wa laf faha wa labis rabbata wa mara ahsan,hate,0,1,0,0,0,deby kan zamana tamma bitla yakhwanna kan be nar bitla wa kan ba àï cheï bitla wanagoul lekouhadja ï zol bihib deby chamroukha wa laf faha wa labis rabbata wa marer ahsan,"['deby', 'kan', 'zamana', 'tamma', 'bitla', 'yakhwanna', 'kan', 'be', 'nar', 'bitla', 'wa', 'kan', 'ba', 'àï', 'cheï', 'bitla', 'wanagoul', 'lekouhadja', 'ï', 'zol', 'bihib', 'deby', 'chamroukha', 'wa', 'laf', 'faha', 'wa', 'labis', 'rabbata', 'wa', 'marer', 'ahsan']",['deby kan zamana tamma da bitla bas yakhwanna kan be nar bitla wa kan ba àï cheï bitla wanagoul lekouhadja a ï zol bihib deby chamroukha wa laf faha wa labis rabbata wa mara ahsan']
7907,Facebook:/<post-id>/comments,djimé arabi  encore debutant   terrain alors  padaré connait  consequences   colère deby putain depuis  années  tchad and a  connu  tel procureur exemplaire,normal,3,0,0,0,1,djimé arabi   debuter    terrain   padaré conner   consequences    colère deby putain   année   tchad and   connaître   procureur exemplaire,"['djimé', 'arabi', 'debuter', 'terrain', 'padaré', 'conner', 'consequences', 'colère', 'deby', 'putain', 'année', 'tchad', 'and', 'connaître', 'procureur', 'exemplaire']",['djimé arabi  encore debutant   terrain alors  padaré connait  consequences   colère deby putain depuis  années  tchad and a  connu  tel procureur exemplaire']
7908,Facebook:/<post-id>/comments, gouvernement   déclaration and   cité ni montré   télévision nationale  58 prisonniers     veulent  venger contre  28  29 morts   ethnie  deby,normal,3,0,0,0,1,  gouvernement    déclaration and    cité montrer    télévision national   58 prisonnier      vouloir   venger   28   29 mort    ethnie   deby,"['gouvernement', 'déclaration', 'and', 'cité', 'montrer', 'télévision', 'national', '58', 'prisonnier', 'vouloir', 'venger', '28', '29', 'mort', 'ethnie', 'deby']",[' gouvernement   déclaration and   cité ni montré   télévision nationale  58 prisonniers     veulent  venger contre  28  29 morts   ethnie  deby']
7911,Facebook:/<post-id>/comments,politique  analyse  zoomtchad   sérieux problèmes  santé   sécurité  pouvoir  idriss déby idriss deby a  sérieux problèmes non seulement  niveau   santé,normal,3,0,0,0,1,politique   analyse   zoomtchad    sérieux problème   santé    sécurité   pouvoir   idriss déby idriss deby   sérieux problème   niveau    santé,"['politique', 'analyse', 'zoomtchad', 'sérieux', 'problème', 'santé', 'sécurité', 'pouvoir', 'idriss', 'déby', 'idriss', 'deby', 'sérieux', 'problème', 'niveau', 'santé']",['politique  analyse  zoomtchad   sérieux problèmes  santé   sécurité  pouvoir  idriss déby idriss deby a  sérieux problèmes non seulement  niveau   santé']
7912,Facebook:/<post-id>/comments,da koulla deby bes yidjiba activité da  yi dora illa yidora askar bes askar da zata  crim wa chabab al gadin yi chômé da bes baden koulla yindosso askar da deby bes khalli yi chifa halal  jaïns,normal,3,0,0,0,1,koulla deby bes yidjiba activité   yi dora illa yidora askar bes askar zata   crim wa chabab al gadin yi chômé bes baden koulla yindosso askar deby bes khalli yi chifa halal   jaïns,"['koulla', 'deby', 'bes', 'yidjiba', 'activité', 'yi', 'dora', 'illa', 'yidora', 'askar', 'bes', 'askar', 'zata', 'crim', 'wa', 'chabab', 'al', 'gadin', 'yi', 'chômé', 'bes', 'baden', 'koulla', 'yindosso', 'askar', 'deby', 'bes', 'khalli', 'yi', 'chifa', 'halal', 'jaïns']",['da koulla deby bes yidjiba activité da  yi dora illa yidora askar bes askar da zata  crim wa chabab al gadin yi chômé da bes baden koulla yindosso askar da deby bes khalli yi chifa halal  jaïns']
7913,Facebook:/<post-id>/comments,pauvre tchad  durant  crise  central european time ampleur   gouvernance continue malheureusement fièrement  derobage   nation pauvre tchad   peuple  en ramadan deby  hinda   peur,normal,3,0,0,0,1,pauvre tchad     crise   central european tim ampleur    gouvernance continue malheureusement fièremer   derobage    nation pauvre tchad    peuple   ramadan deby   hinda    peur,"['pauvre', 'tchad', 'crise', 'central', 'european', 'tim', 'ampleur', 'gouvernance', 'continue', 'malheureusement', 'fièremer', 'derobage', 'nation', 'pauvre', 'tchad', 'peuple', 'ramadan', 'deby', 'hinda', 'peur']",['pauvre tchad  durant  crise  central european time ampleur   gouvernance continue malheureusement fièrement  derobage   nation pauvre tchad   peuple  en ramadan deby  hinda   peur']
7914,Facebook:/<post-id>/comments,deby  déplace   chaque hôpital  savoir     a couveuse      faute  responsable    gestion   hôpital parler en tant  responsable   enfantine  frère,normal,3,0,0,0,1,deby   déplacer    hôpital   savoir      couveuse       faute   responsable     gestion    hôpital   responsable    enfantine   frère,"['deby', 'déplacer', 'hôpital', 'savoir', 'couveuse', 'faute', 'responsable', 'gestion', 'hôpital', 'responsable', 'enfantine', 'frère']",['deby  déplace   chaque hôpital  savoir     a couveuse      faute  responsable    gestion   hôpital parler en tant  responsable   enfantine  frère']
7915,Facebook:/<post-id>/comments,opinion libre quelle perspective  sortir   impasse actuelle  laquelle idriss deby itno   partisans  plongé  pays depuis trente ans quoiqu annoncé avenue tambours  trompettes,normal,3,0,0,0,1,opinion libre perspective   sortir    impasse actuel   idriss deby itno    partisan   plonger   pays an quoiqu annoncer avenue tambour   trompette,"['opinion', 'libre', 'perspective', 'sortir', 'impasse', 'actuel', 'idriss', 'deby', 'itno', 'partisan', 'plonger', 'pays', 'an', 'quoiqu', 'annoncer', 'avenue', 'tambour', 'trompette']",['opinion libre quelle perspective  sortir   impasse actuelle  laquelle idriss deby itno   partisans  plongé  pays depuis trente ans quoiqu annoncé avenue tambours  trompettes']
7916,Facebook:/<post-id>/comments,donc deby  coach aussi maintenant    incapable  trouver  solution   démission  lieu  appeler deby  intervenir partout  en cas  difficulté  accouchement   femme   maternité,normal,3,0,0,0,1,deby   coach     incapable   trouver   solution    démission   lieu   appeler deby   intervenir partout   cas   difficulté   accouchement    femme    maternité,"['deby', 'coach', 'incapable', 'trouver', 'solution', 'démission', 'lieu', 'appeler', 'deby', 'intervenir', 'partout', 'cas', 'difficulté', 'accouchement', 'femme', 'maternité']",['donc deby  coach aussi maintenant    incapable  trouver  solution   démission  lieu  appeler deby  intervenir partout  en cas  difficulté  accouchement   femme   maternité']
7917,Facebook:/<post-id>/comments,bon depuis   président deby a pris  choses sérieusement  a franchement  évolution  certaines choses donc  voulons  engagement   cher président contre  pandémie  covid 19  finir,normal,3,0,0,0,1,bon    président deby prendre   chose sérieusement   franchement   évolution   chose   vouloir   engagemer    président   pandémie   covid 19   finir,"['bon', 'président', 'deby', 'prendre', 'chose', 'sérieusement', 'franchement', 'évolution', 'chose', 'vouloir', 'engagemer', 'président', 'pandémie', 'covid', '19', 'finir']",['bon depuis   président deby a pris  choses sérieusement  a franchement  évolution  certaines choses donc  voulons  engagement   cher président contre  pandémie  covid 19  finir']
7918,Facebook:/<post-id>/comments,     marabouts va  fuire comment  aussi   this  veut être président  pays  maréchal deby si  a this en rca  cher peut être   va  promettre quelques choses   sais pas,normal,3,0,0,0,1,      marabouts   fuire      this   vouloir président   pays   maréchal deby   this rca        promettre chose    savoir,"['marabouts', 'fuire', 'this', 'vouloir', 'président', 'pays', 'maréchal', 'deby', 'this', 'rca', 'promettre', 'chose', 'savoir']",['     marabouts va  fuire comment  aussi   this  veut être président  pays  maréchal deby si  a this en rca  cher peut être   va  promettre quelques choses   sais pas']
7919,Facebook:/<post-id>/comments,  pays tant   justice  fait   travail rien  marchera   deby    oppose si non comment quelqun detourne  argent  pays    inquiète meme    parle    douane seulement,normal,3,0,0,0,1,   pays    justice      travail   marcher    deby     oppose quelqun detourne   argent   pays     inquiéter         douane,"['pays', 'justice', 'travail', 'marcher', 'deby', 'oppose', 'quelqun', 'detourne', 'argent', 'pays', 'inquiéter', 'douane']",['  pays tant   justice  fait   travail rien  marchera   deby    oppose si non comment quelqun detourne  argent  pays    inquiète meme    parle    douane seulement']
7920,Facebook:/<post-id>/comments,   vois   monsieur come  hero parce  pourquoi  veut  critiquer  président en personne  pense  a haine envers hinda deby  veut régler  problème  faut  abord commencer en haut,normal,3,0,0,0,1,    vois    Monsieur come   hero     vouloir   critiquer   président     haine hinda deby   vouloir régler   problème   falloir   commencer haut,"['vois', 'Monsieur', 'come', 'hero', 'vouloir', 'critiquer', 'président', 'haine', 'hinda', 'deby', 'vouloir', 'régler', 'problème', 'falloir', 'commencer', 'haut']",['   vois   monsieur come  hero parce  pourquoi  veut  critiquer  président en personne  pense  a haine envers hinda deby  veut régler  problème  faut  abord commencer en haut']
7921,Facebook:/<post-id>/comments,vraiment tout ça  cause   mari arraché femme tchadinne où   dignité en plus  président deby comptait   jusqu a  donné 30  chaque departement hum   fort  4ème republique crise  hommes,normal,3,0,0,0,1,vraiment   cause    mari arracher femme tchadinne    dignité   président deby compter      donner 30   departement    fort   4èm republique crise   homme,"['vraiment', 'cause', 'mari', 'arracher', 'femme', 'tchadinne', 'dignité', 'président', 'deby', 'compter', 'donner', '30', 'departement', 'fort', '4èm', 'republique', 'crise', 'homme']",['vraiment tout ça  cause   mari arraché femme tchadinne où   dignité en plus  président deby comptait   jusqu a  donné 30  chaque departement hum   fort  4ème republique crise  hommes']
7922,Facebook:/<post-id>/comments,venez  7côté  chers aimable  reconnaît  maçon quant    pied d1  prix   paix    verser  sang deby  souvent dit     venue   billet  voulez quoi encore,normal,3,0,0,0,1,venez   7côté   aimable   reconnaître   maçon     pied d1   prix    paix     verser   sang deby        venue    billet   vouloir,"['venez', '7côté', 'aimable', 'reconnaître', 'maçon', 'pied', 'd1', 'prix', 'paix', 'verser', 'sang', 'deby', 'venue', 'billet', 'vouloir']",['venez  7côté  chers aimable  reconnaît  maçon quant    pied d1  prix   paix    verser  sang deby  souvent dit     venue   billet  voulez quoi encore']
